English-WindowsEditor-5C359797-0-2C829C9E,1,True,1.02,CursorTrejectory
English-WindowsEditor-5C359797-0-2C829C9E,2,True,0.86,CursorTrejectory
English-WindowsEditor-5C381F39-0-FDB67A9,1,True,3.7,CursorTrejectory
English-WindowsEditor-5C381F39-0-FDB67A9,2,True,1.1,CursorTrejectory
English-WindowsEditor-5C3C4762-0-7B85DD2,1,True,0.9,CursorTrejectory
English-WindowsEditor-5C3C4762-0-7B85DD2,2,True,2.04,CursorTrejectory
English-WindowsEditor-5C62274F-0-236E3980,1,True,2.28,CursorTrejectory
English-WindowsEditor-5C62274F-0-236E3980,2,True,0.98,CursorTrejectory
English-WindowsEditor-5C622972-0-2C48583A,1,True,1.54,CursorTrejectory
English-WindowsEditor-5C622972-0-2C48583A,2,True,1.1,CursorTrejectory
English-WindowsEditor-5C622972-0-2C48583A,3,True,1,CursorTrejectory
English-WindowsEditor-5C622972-0-2C48583A,4,True,1.04,CursorTrejectory
English-WindowsEditor-5C622B8F-0-75E178A,1,True,2.2,CursorTrejectory
English-WindowsEditor-5C62311B-0-31EF8CC,1,True,2.56,CursorTrejectory
English-WindowsEditor-5C62319E-0-29A57445,1,True,1.54,CursorTrejectory
English-WindowsEditor-5C62322C-0-20259607,1,True,1.56,CursorTrejectory
English-WindowsEditor-5C62324F-0-11E0FBAE,1,True,1.3,CursorTrejectory
English-WindowsEditor-5C62324F-0-11E0FBAE,2,True,1.08,CursorTrejectory
English-WindowsEditor-5C62324F-0-11E0FBAE,3,True,1.28,CursorTrejectory
English-WindowsEditor-5C62324F-0-11E0FBAE,4,True,1.26,CursorTrejectory
English-WindowsEditor-5C6234B4-0-3955A5EF,1,True,1.78,CursorTrejectory
English-WindowsEditor-5C6234B4-0-3955A5EF,2,True,1.34,CursorTrejectory
English-WindowsEditor-5C623538-0-2B893384,1,True,1.02,CursorTrejectory
English-WindowsEditor-5C623599-0-366909B5,1,True,1.8,CursorTrejectory
English-WindowsEditor-5C623599-0-366909B5,2,True,0.94,CursorTrejectory
English-WindowsEditor-5C623628-0-285C5CDA,1,True,1.12,CursorTrejectory
English-WindowsEditor-5C623628-0-285C5CDA,2,True,0.84,CursorTrejectory
English-WindowsEditor-5C623628-0-285C5CDA,3,True,0.88,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,1,True,0.92,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,2,True,0.9,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,3,True,0.94,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,4,True,0.96,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,5,True,0.86,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,6,True,0.88,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,7,True,1.08,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,8,True,1.14,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,9,True,0.88,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,10,True,0.94,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,11,True,1.08,CursorTrejectory
English-WindowsEditor-5C6237D2-0-327962A7,12,True,0.94,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,1,True,0.98,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,2,True,1.12,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,3,False,3.5,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,4,True,1.32,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,5,True,0.96,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,6,True,1.1,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,7,True,2.32,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,7,False,0,CursorTrejectory
English-WindowsEditor-5C623918-0-7557AA6,8,True,1.08,CursorTrejectory
English-WindowsEditor-5C623AE2-0-1B073A49,1,True,1.02,CursorTrejectory
English-WindowsEditor-5C623AE2-0-1B073A49,2,True,1.42,CursorTrejectory
English-WindowsEditor-5C623AE2-0-1B073A49,3,True,1.14,CursorTrejectory
English-WindowsEditor-5C624568-0-386DCC0C,1,True,1.2,CursorTrejectory
English-WindowsEditor-5C624568-0-386DCC0C,2,True,1.58,CursorTrejectory
English-WindowsEditor-5C62459B-0-2E86D931,1,False,0.94,CursorTrejectory
English-WindowsEditor-5C62459B-0-2E86D931,2,True,0.92,CursorTrejectory
English-WindowsEditor-5C62459B-0-2E86D931,3,True,0.94,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,1,True,0.96,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,2,True,0.94,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,3,True,0.94,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,4,False,0.9,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,5,True,0.9,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,6,True,1,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,7,True,1.22,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,8,True,1.12,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,9,True,0.96,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,10,True,0.94,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,11,True,1.02,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,12,True,0.88,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,13,True,1.06,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,14,True,0.94,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,15,False,0.88,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,16,True,0.84,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,17,True,1.06,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,18,False,0.94,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,19,True,0.92,CursorTrejectory
English-WindowsEditor-5C6245DF-0-3897E16E,20,False,4.48,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,1,True,1.04,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,2,True,3.02,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,3,False,1.32,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,4,True,1.5,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,5,True,1.04,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,6,True,0.88,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,7,True,1,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,8,True,1.18,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,9,True,0.96,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,10,False,1.04,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,11,True,1,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,12,True,1.02,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,14,True,2.36,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,15,True,1.04,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,16,False,0.9,CursorTrejectory
English-WindowsEditor-5C62527B-0-22A5C94D,17,True,1,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,1,True,1.04,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,2,True,0.96,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,3,True,0.98,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,4,True,0.96,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,5,True,0.98,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,6,True,1.28,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,7,True,0.84,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,8,True,0.86,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,9,True,1.2,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,10,True,0.92,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,11,True,0.92,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,12,True,1.02,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,14,True,0.9,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,15,True,0.88,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,16,True,0.92,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,17,True,1.38,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,18,True,1,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,19,True,0.86,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,20,True,0.94,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,21,True,0.92,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,22,True,0.86,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,23,True,0.9,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,25,False,3.58,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,26,True,1.06,CursorTrejectory
English-WindowsEditor-5C625377-0-F3AD1BB,28,True,3.5,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,1,True,1.22,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,2,True,114.173,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,3,True,1.12,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,4,True,1.02,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,5,True,1.06,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,6,True,1,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,7,True,0.96,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,8,True,0.94,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,9,True,0.96,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,10,True,1.18,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,11,True,0.92,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,12,True,1.02,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,13,True,0.9,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,14,True,1,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,15,True,1.14,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,16,True,1.1,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,17,True,1.42,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,18,True,0.96,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,19,True,1.12,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,20,True,1.02,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,21,True,0.92,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,22,True,0.94,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,23,True,0.84,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,24,True,1.22,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,25,True,1,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,26,True,0.88,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,27,True,1.1,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,28,True,0.94,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,29,True,0.86,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,30,True,1.74,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,31,True,0.82,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,32,True,0.86,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,33,True,1.18,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,34,True,0.8,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,35,True,1.04,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,36,True,1.08,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,38,True,0.98,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,39,True,0.9,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,40,True,0.92,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,41,True,1.06,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,42,True,0.94,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,43,True,1.12,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,44,True,2.12,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,45,True,1,CursorTrejectory
English-WindowsEditor-5C625453-0-34AA520B,46,True,0.9,CursorTrejectory
English-WindowsEditor-5C6256C3-0-2821C92B,1,True,0.88,CursorTrejectory
English-WindowsEditor-5C6256C3-0-2821C92B,2,True,1,CursorTrejectory
English-WindowsEditor-5C6256C3-0-2821C92B,3,True,8.38,CursorTrejectory
English-WindowsEditor-5C6256C3-0-2821C92B,4,True,1.12,CursorTrejectory
English-WindowsEditor-5C6256C3-0-2821C92B,5,True,1.08,CursorTrejectory
English-WindowsEditor-5C625992-0-21766FE3,2,True,2.22,CursorTrejectory
English-WindowsEditor-5C625992-0-21766FE3,3,True,1.2,CursorTrejectory
English-WindowsEditor-5C625B1F-0-747D95D,1,True,0.88,CursorTrejectory
English-WindowsEditor-5C625B1F-0-747D95D,2,True,1.06,CursorTrejectory
English-WindowsEditor-5C625B1F-0-747D95D,3,True,1.08,CursorTrejectory
English-WindowsEditor-5C625B1F-0-747D95D,4,True,1.08,CursorTrejectory
English-WindowsEditor-5C625B1F-0-747D95D,5,True,1.06,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,1,True,1.04,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,2,True,1.24,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,3,True,0.82,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,4,True,0.94,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,5,True,1.16,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,6,True,0.84,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,7,True,0.98,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,8,True,0.84,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,9,True,1.22,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,10,True,0.98,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,11,True,1.3,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,12,True,1.04,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,13,True,1.04,CursorTrejectory
English-WindowsEditor-5C625CBC-0-22AC69A9,14,True,1.68,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,1,True,0.82,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,2,True,0.98,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,3,True,1.36,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,5,True,0.96,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,6,True,0.96,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,7,True,0.98,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,8,True,1.38,CursorTrejectory
English-WindowsEditor-5C625D2D-0-DC61076,9,True,1.18,CursorTrejectory
English-WindowsEditor-5C625DA6-0-2A9C21E3,1,True,1.08,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,1,True,0.96,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,2,True,0.94,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,3,True,1.6,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,4,True,0.98,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,5,True,0.94,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,6,True,1.16,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,7,True,0.84,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,8,True,0.88,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,9,True,2.58,CursorTrejectory
English-WindowsEditor-5C625DEB-0-33715E34,10,True,1,CursorTrejectory
English-WindowsEditor-5DC13BAB-0-381FA0BC,1,True,1.36,CursorTrejectory
English-WindowsEditor-5DC13BAB-0-381FA0BC,2,True,0.88,CursorTrejectory
English-WindowsEditor-5DC13BAB-0-381FA0BC,3,True,1.02,CursorTrejectory
English-WindowsEditor-5DC13BAB-0-381FA0BC,4,True,1.02,CursorTrejectory
English-WindowsEditor-5DC27262-0-18CA84E7,1,True,0.92,CursorTrejectory
English-WindowsEditor-5DC27262-0-18CA84E7,1,False,0,CursorTrejectory
English-WindowsEditor-5DC27262-0-18CA84E7,2,True,0.86,CursorTrejectory
English-WindowsEditor-5DC27262-0-18CA84E7,2,False,0,CursorTrejectory
English-WindowsEditor-5DC27262-0-18CA84E7,3,True,1.08,CursorTrejectory
English-WindowsEditor-5DC272CE-0-1FA477C7,1,True,0.9,CursorTrejectory
English-WindowsEditor-5DC272CE-0-1FA477C7,2,True,1,CursorTrejectory
English-WindowsEditor-5DC2738B-0-16C5722A,1,True,0.88,CursorTrejectory
Test,1,True,0.9,CursorTrejectory
Test,5,False,0,CursorTrejectory
Woop,1,True,0.9,CursorTrejectory
Rah,1,True,1.46,CursorTrejectory
Wut,1,True,0.96,CursorTrejectory
wah,1,True,0.82,CursorTrejectory,wah,2,True,1,CursorTrejectory,wah,3,True,0.92,CursorTrejectory
gah,1,True,0.88,CursorTrejectory
,gah,2,True,1.12,CursorTrejectory
,gah,3,True,0.84,CursorTrejectory

wut,1,True,0.82,CursorTrejectory,wut,2,True,0.82,CursorTrejectory,wut,3,True,0.92,CursorTrejectory
asd,1,True,0.86,CursorTrejectory,asd,2,True,0.76,CursorTrejectory,asd,3,True,0.94,CursorTrejectory
asda,1,True,0.74,CursorTrejectory,asda,2,True,0.82,CursorTrejectory,asda,3,True,0.78,CursorTrejectory
dasd,1,True,1.24,CursorTrejectory,dasd,2,True,0.76,CursorTrejectory,dasd,3,True,0.78,CursorTrejectory
sda,1,True,0.78,CursorTrejectory,sda,2,True,1.24,CursorTrejectory,sda,3,True,0.78,CursorTrejectory
asd,1,True,1.68,CursorTrejectory,asd,2,True,0.86,CursorTrejectory,asd,3,True,0.84,CursorTrejectory
dsa,1,True,1,CursorTrejectory,dsa,2,True,0.88,CursorTrejectory,dsa,3,True,0.82,CursorTrejectory
ads,1,True,0.96,CursorTrejectory,ads,2,True,1.46,CursorTrejectory,ads,3,True,0.92,CursorTrejectory
dsa,1,True,0.76,CursorTrejectory
dsa,1,True,0.76,CursorTrejectory
dsa,2,True,0.84,CursorTrejectory
dsa,1,True,0.76,CursorTrejectory
dsa,2,True,0.84,CursorTrejectory
dsa,3,True,0.9,CursorTrejectory
sad,1,True,0.88,CursorTrejectory
sad,1,True,0.88,CursorTrejectory
sad,2,True,1.18,CursorTrejectory
sad,1,True,0.88,CursorTrejectory
sad,2,True,1.18,CursorTrejectory
sad,3,True,0.84,CursorTrejectory
das,1,True,0.9,CursorTrejectory
das,1,True,0.9,CursorTrejectory
das,2,True,0.84,CursorTrejectory
das,1,True,0.9,CursorTrejectory
das,2,True,0.84,CursorTrejectory
das,3,True,0.8,CursorTrejectory
sda,1,True,0.78,CursorTrejectory
sda,1,True,0.88,CursorTrejectory
sda,1,True,0.88,CursorTrejectory
sda,2,True,0.98,CursorTrejectory
sad,1,True,0.76,CursorTrejectory
sad,1,True,0.76,CursorTrejectory
sad,2,True,0.8,CursorTrejectory
sad,1,True,0.76,CursorTrejectory
sad,2,True,0.8,CursorTrejectory
sad,3,True,1.32,CursorTrejectory
sad,1,True,0.92,15194.32
sad,1,True,0.92,15194.32
sad,2,True,0.6,12683.13
sad,1,True,0.92,15194.32
sad,2,True,0.6,12683.13
sad,3,True,1.86,14783.88
ads,1,True,1.04,12917.57
ads,1,True,1.04,12917.57
ads,3,False,0.9,15185.13
fsa,1,True,0.98,13492.42
fsa,1,True,0.98,13492.42
fsa,2,True,0.78,12958.53
fsa,1,True,0.98,13492.42
fsa,2,True,0.78,12958.53
fsa,3,True,0.66,11054.91
afs,1,True,0.68,13478.89
afs,1,True,0.68,13478.89
afs,2,True,0.78,12530.89
afs,1,True,0.68,13478.89
afs,2,True,0.78,12530.89
afs,3,True,1.08,16837.74
das,1,2.22,0
asd,1,0.54,0
dsf,1,1.08,0
dsf,1,1.08,0
dsf,2,0.36,0
sad,1,0.36,0
sad,1,0.36,0
sad,2,0.42,0
sad,1,0.36,0
sad,2,0.42,0
sad,3,0.36,0
TestAccount1,1,0.36,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,10,0.66,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,10,0.66,0
TestAccount1,11,0.42,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,10,0.66,0
TestAccount1,11,0.42,0
TestAccount1,12,0.4,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,10,0.66,0
TestAccount1,11,0.42,0
TestAccount1,12,0.4,0
TestAccount1,13,0.42,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,10,0.66,0
TestAccount1,11,0.42,0
TestAccount1,12,0.4,0
TestAccount1,13,0.42,0
TestAccount1,14,0.42,0
TestAccount1,1,0.36,0
TestAccount1,2,0.42,0
TestAccount1,3,0.34,0
TestAccount1,4,0.38,0
TestAccount1,5,0.38,0
TestAccount1,6,0.38,0
TestAccount1,7,0.46,0
TestAccount1,8,0.38,0
TestAccount1,9,0.4,0
TestAccount1,10,0.66,0
TestAccount1,11,0.42,0
TestAccount1,12,0.4,0
TestAccount1,13,0.42,0
TestAccount1,14,0.42,0
TestAccount1,15,0.66,0
I AM Secretly Sad,1,0.4,0
I AM Secretly Sad,1,0.4,0
I AM Secretly Sad,2,0.38,0
I AM Secretly Sad,1,0.4,0
I AM Secretly Sad,2,0.38,0
I AM Secretly Sad,3,0.42,0
